master_incident_number,problem,priority_number,year,time_phonepickup,cfs_address,cfs_location_name,call_disposition,short_school_name,cde_school_name,school_type_level,lowest_grade,highest_grade,school_address
DPD-21-0617023,Suicidal Person / Suicide,1,2021,10/29/2021 15:03,3240 N Humboldt St,SCH Cole Middle School,Back Up / Cover Car,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-21-0629800,Suicidal Person / Suicide,1,2021,11/5/2021 12:06,3240 N Humboldt St,SCH Cole School,Party Advised,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-21-0706452,Bomb Threat,1,2021,12/17/2021 8:23,3240 N Humboldt St,SCH DSST: COLE - DPS,Back Up / Cover Car,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-22-0104877,Suicidal Person / Suicide,1,2022,3/2/2022 8:36,3240 N Humboldt St,SCH DSST: COLE HS - DPS,Report Made,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-22-0184450,Suicidal Person / Suicide,1,2022,4/14/2022 9:13,3240 N Humboldt St,SCH DSST: COLE HS - FRNT OFFICE,Back Up / Cover Car,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-22-0576126,Suicidal Person / Suicide,1,2022,11/7/2022 10:46,3240 N Humboldt St,SCH DSST: COLE HS -ENTR ON FRANKLIN,Party Advised,Cole,Cole Arts and Science Academy,ELEMENTARY SCHOOL,EC,5,3240 HUMBOLDT ST
DPD-19-0710576,Help,0,2019,11/7/2019 14:50,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0159346,Assault  IP-JO,2,2018,3/8/2018 15:20,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0187513,Harassment IP-JO,2,2018,3/20/2018 16:06,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0331316,Assault  IP-JO,2,2018,5/17/2018 9:35,19535 E 46TH AVE,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0361026,Fight,2,2018,5/29/2018 16:40,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,GOA,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0735292,Fight,2,2018,10/27/2018 13:36,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0735394,Fight,2,2018,10/27/2018 14:39,19535 E 46th Ave,,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0226155,Fight,2,2019,4/11/2019 15:50,19535 E 46th Ave,SCH MLK Early College,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0244110,EMS request PD,2,2019,4/19/2019 11:50,19535 E 46th Ave,MLK Early College - NURSE'S OFFICE,File Only,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0277490,Fight,2,2019,5/3/2019 20:39,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0457852,Fight,2,2019,7/21/2019 13:41,19535 E 46TH AVE,MLK JR. EARLY COLLEGE MS & HS - DPS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0557719,Shots Heard / Fired,2,2019,9/1/2019 13:56,19535 E 46th Ave,SCH MLK Early College,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0597327,Fight,2,2019,9/18/2019 10:13,19535 E 46th Ave,SCH MLK Early College - Box 1104,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0651347,Assault  IP-JO,2,2019,10/11/2019 11:52,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0781501,Fight,2,2019,12/11/2019 15:26,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE OFFICE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0783462,Fight,2,2019,12/12/2019 12:54,19535 E 46th Ave,SCH MLK Early College - Box 1104,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-20-0037559,Fight,2,2020,1/17/2020 12:42,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,K - Street Check Completed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-20-0118575,Fight,2,2020,2/24/2020 7:30,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS-   JWO,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0282706,Fight,2,2021,5/19/2021 19:07,19535 E 46th Ave,MLK Early College-IFO,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0408124,Fight,2,2021,7/17/2021 20:36,19535 E 46TH AVE,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0571949,Assault  IP-JO,2,2021,10/5/2021 16:04,19535 E 46th Ave,MLK Early College,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0604256,Fight,2,2021,10/22/2021 14:59,19535 E 46TH AVE,MLK JR. EARLY COLLEGE MS & HS,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0609413,Nature Unknown,2,2021,10/25/2021 12:45,19535 E 46th Ave,MLK H.S.,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0612980,911 Open,2,2021,10/27/2021 12:15,19535 E 46th Ave,MLK JR. EARLY COLLEGE,Supervisor Cancelled Inc,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0615267,Fight,2,2021,10/28/2021 15:14,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0681702,Assault  IP-JO,2,2021,12/3/2021 14:28,19535 E 46th Ave,SCH MLK Early College,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0703347,Fight,2,2021,12/15/2021 14:57,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0705216,Weapon / Concealed Weapon,2,2021,12/16/2021 14:51,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0017750,E 25 Psych/Ab Beh/Suicide Att,2,2022,1/12/2022 9:19,19535 E 46th Ave,MLK JR. EARLY COLLEGE -- MAIN OFFICE,Party Advised,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0069447,Assault  IP-JO,2,2022,2/10/2022 12:02,19535 E 46th Ave,SCH MLK Early College -,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0205455,Nature Unknown,2,2022,4/25/2022 11:59,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0209247,911 Open,2,2022,4/27/2022 11:12,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0232039,Fight,2,2022,5/9/2022 12:10,19535 E 46th Ave,,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0232107,911 Open,2,2022,5/9/2022 12:46,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,File Only,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0239611,Fight,2,2022,5/13/2022 10:52,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0471122,EMS request PD,2,2022,9/12/2022 12:32,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0485756,Nature Unknown,2,2022,9/20/2022 10:55,19535 E 46th Ave,SCH MLK Early,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0550738,Nature Unknown,2,2022,10/24/2022 14:32,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0580038,Fight,2,2022,11/9/2022 12:44,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0583839,Assault  IP-JO,2,2022,11/11/2022 15:11,19535 E 46th Ave,SCH MLK Early College - Box 1104,K - Street Check Completed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0623436,EMS request PD,2,2022,12/5/2022 12:47,19535 E 46th Ave,MLK HIGH SCHOOL,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0022493,E 25 Psych/Ab Beh/Suicide Att,2,2023,1/13/2023 12:41,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0041669,Threats IP-JO,2,2023,1/24/2023 9:36,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0058924,Alarm Panic,2,2023,2/2/2023 14:43,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0146830,E 25 Psych/Ab Beh/Suicide Att,2,2023,3/21/2023 9:27,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0093406,Weapon / Concealed Weapon,1,2018,2/8/2018 11:34,19535 E 46th Ave,SCH MLK Early College - Box 1104,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0158285,Robbery IP-JO,1,2018,3/8/2018 7:36,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,File Only,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0172485,Suicidal Person / Suicide,1,2018,3/14/2018 11:14,19535 E 46th Ave,SCH MLK Early College 2ND FLOOR,CIT Report,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0463880,MPER - Lost Child,1,2018,7/9/2018 15:49,19535 E 46TH AVE,SCH Green Valley Elementary,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0244108,Suicidal Person / Suicide,1,2019,4/19/2019 11:50,19535 E 46th Ave,MLK Early College - NURSE'S OFFICE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0287963,Suicidal Person / Suicide,1,2019,5/8/2019 9:13,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0609075,Suicidal Person / Suicide,1,2019,9/23/2019 9:50,19535 E 46th Ave,MLK JR. EARLY COLLEGE MS & HS - DPS,K - Street Check Completed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0633996,Weapon / Concealed Weapon,1,2019,10/3/2019 15:59,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,K - Street Check Completed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0662937,Weapon / Concealed Weapon,1,2019,10/16/2019 13:59,19535 E 46th Ave,SCH MLK Early College - Box 1104,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0710512,Weapon / Concealed Weapon,1,2019,11/7/2019 14:24,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,K - Street Check Completed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0712047,Weapon / Concealed Weapon,1,2019,11/8/2019 8:06,19535 E 46th Ave,SCH MLK Early College,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-19-0723390,Shooting,1,2019,11/13/2019 13:35,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-20-0037841,Weapon / Concealed Weapon,1,2020,1/17/2020 14:13,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-20-0211770,Suicidal Person / Suicide,1,2020,4/7/2020 22:41,19535 E 46TH AVE,MLK JR. EARLY COLLEGE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0357704,Burglary  IP-JO,1,2021,6/24/2021 0:29,19535 E 46th Ave,SCH MLK Early College - Box 1104,UTL / Unfounded / Unsuccessful,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0498570,Suicidal Person / Suicide,1,2021,8/30/2021 8:57,19535 E 46th Ave,MLK JR. EARLY COLLEGE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-21-0691953,Suicidal Person / Suicide,1,2021,12/9/2021 8:39,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0051689,MPER - Lost Child,1,2022,1/31/2022 16:02,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0413457,Domestic Violence IP-JO,1,2022,8/12/2022 22:01,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,GOA,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0502708,Suicidal Person / Suicide,1,2022,9/29/2022 7:43,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0529610,Suicidal Person / Suicide,1,2022,10/13/2022 8:22,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS SOCIAL WORKERS OFFICE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0556169,Suicidal Person / Suicide,1,2022,10/27/2022 10:18,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS SECURITY OFFICE,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0592169,MPER - Lost Child,1,2022,11/16/2022 16:02,19535 E 46th Ave,MLK Early College,Back Up / Cover Car,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-22-0612994,Suicidal Person / Suicide,1,2022,11/29/2022 13:08,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0034980,Suicidal Person / Suicide,1,2023,1/20/2023 12:27,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0052686,Suicidal Person / Suicide,1,2023,1/30/2023 8:55,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,No Police Needed,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-23-0066595,Child Abuse/Neglect IP-JO,1,2023,2/6/2023 15:34,19535 E 46th Ave,SCH MLK JR. EARLY COLLEGE MS & HS - DPS,Report Made,MLK HS,Dr. Martin Luther King Jr. Early College,HIGH SCHOOL,9,PS2,19535 E 46TH AVE
DPD-18-0241699,Fight,2,2018,4/11/2018 14:43,3955 N Steele St,SCH Bruce Randolph Middle School - Box 1115,UTL / Unfounded / Unsuccessful,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0351695,MPER - Endangered/WalkAway/Esc,2,2018,5/25/2018 17:29,3955 N STEELE ST,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Party Advised,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0666962,Fight,2,2018,9/28/2018 13:46,3955 N Steele St,BRUCE RANDOLPH HIGH SCHOOL,Party Advised,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0757889,F9 With Fire,2,2018,11/6/2018 10:06,3955 N STEELE ST,SCH Bruce Randolph Middle School - Box 1115,File Only,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0765912,Fight,2,2018,11/9/2018 13:49,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0480563,Auto Theft IP-JO,2,2019,7/31/2019 7:37,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Party Advised,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0629400,Disturbance Family,2,2019,10/1/2019 16:42,3955 N Steele St,SCH Bruce Randolph Middle School,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0658421,E 30 Traumatic Injuries,2,2019,10/14/2019 16:18,3955 N Steele St,SCH BRUCE RANDOLPH HIGH SCHOOL - DPS,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0723646,MPER - Endangered/WalkAway/Esc,2,2019,11/13/2019 15:34,3955 N Steele St,Bruce Randolph Middle School,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-20-0605188,EMS request PD,2,2020,10/10/2020 0:12,3955 N Steele St,UNK CORNER,GOA,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-20-0721800,Auto Theft IP-JO,2,2020,12/11/2020 20:55,3955 N Steele St,*ATTEMPTED*,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-21-0072575,Nature Unknown,2,2021,2/5/2021 12:20,3955 N Steele St,BRUCE RANDOLPH MIDDLE SCHOOL,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-21-0634898,Disturbance Family,2,2021,11/8/2021 7:52,3955 N Steele St,SCH Bruce Randolph Middle School,K - Street Check Completed,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-21-0701146,Weapon / Concealed Weapon,2,2021,12/14/2021 12:16,3955 N Steele St,SCH Bruce Randolph Middle School - Box 1115,K - Street Check Completed,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-21-0703762,Disturbance Family,2,2021,12/15/2021 18:54,3955 N Steele St,SCH BRUCE RANDOLPH HIGH SCHOOL - DPS,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-22-0194006,MPER - Endangered/WalkAway/Esc,2,2022,4/19/2022 12:37,3955 N Steele St,SCH BRUCE RANDOLPH HIGH SCHOOL - DPS,Party Advised,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-22-0200204,Fight,2,2022,4/22/2022 14:07,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,K - Street Check Completed,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-22-0489751,Shots Heard / Fired,2,2022,9/22/2022 10:50,3955 N Steele St,SCH Bruce Randolph Middle School - Box 1115,Party Advised,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-22-0497702,Assault  IP-JO,2,2022,9/26/2022 15:03,3955 N Steele St,BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-22-0598179,Assault  IP-JO,2,2022,11/20/2022 9:51,3955 N Steele St,SCH Bruce Randolph Middle School - Box 1115,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-23-0106291,Weapon / Concealed Weapon,2,2023,2/28/2023 10:23,3955 N Steele St,SCH BRUCE RANDOLPH HIGH SCHOOL - DPS,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-23-0106572,Weapon / Concealed Weapon,2,2023,2/28/2023 13:01,3955 N Steele St,,File Only,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-23-0106596,Weapon / Concealed Weapon,2,2023,2/28/2023 13:17,3955 N Steele St,SCH BRUCE,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0433644,Weapon / Concealed Weapon,1,2018,6/28/2018 11:50,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Back Up / Cover Car,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0493172,Shot Spotter,1,2018,7/21/2018 1:57,3955 N Steele St,,UTL / Unfounded / Unsuccessful,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-18-0512799,Shot Spotter,1,2018,7/29/2018 0:15,3955 N Steele St,,UTL / Unfounded / Unsuccessful,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0397450,Shot Spotter,1,2019,6/25/2019 22:23,3955 N Steele St,,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-19-0632845,Alarm Hold Up,1,2019,10/3/2019 7:01,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,2 - Alarm False,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
DPD-20-0106296,Weapon / Concealed Weapon,1,2020,2/18/2020 12:54,3955 N Steele St,SCH BRUCE RANDOLPH MIDDLE SCHOOL - DPS,Report Made,Bruce Randolph HS,Bruce Randolph School,HIGH SCHOOL,9,12,3955 STEELE ST
